Transition,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4910.754Fe1,36,6.699606487259243,-145.27145267965335,0.673432411129636,36.01403495141167,-721.9843966395988,-6.520935621130564e-05,48.03893078969536,79.08028312817297
4910.754Fe1,37,4.466147826930391,-2738.50722154122,-0.16704044485618091,25.443552029260086,1599.0569454676804,9.739728178294394e-06,24.156360934949987,-188.52843798445087
4911.388Fe1,36,8.861981507917747,-8654.97839357854,2.080194556842183,69.68366983350299,1319.1383846214671,-0.00018841674491924503,13.476749864760405,-150.057434028531
4911.388Fe1,37,6.5880294704222315,-3955.5299349079405,0.7323728022826985,82.4786239022831,976.9464171024865,-6.805696450034876e-05,-5.309558836007581,-116.29556478054974
4911.696Fe1,36,9.253816980806388,-3640.276061353508,1.3334102682137283,58.62760604718449,29.348044503430202,-0.00012205611664275405,-26.81031832512345,-4.951859173516858
4911.696Fe1,37,7.318141837869435,-3898.892613232689,1.1640360472478823,69.57979683462614,351.02403683854305,-0.00010368395481418845,-65.39340330285098,-41.155777201334956
4911.936Fe1,36,9.222534817538941,-9536.874059127622,2.173263916912903,62.7310732323159,1525.2485113487126,-0.000196275815028839,9.259435676711863,-167.09918483924835
4911.936Fe1,37,8.121990092861846,-8316.11657949054,1.8415412062624252,59.59771622813572,1426.4340414965045,-0.0001651306436423244,-40.3235582767467,-158.51952598560814
4912.566Ti2,36,12.20340730508305,-11739.033887010246,-0.03605386742947792,-153.09738654586678,5324.3023886539495,1.1251891802142852e-05,90.30483039017817,-620.5567635762335
4912.566Ti2,37,15.948012635458811,4740.2558829053005,-0.810437842162092,-150.1975508526048,-1171.4966018300063,8.499002320419182e-05,-43.24237295067507,112.87287786148185
4913.150Fe1,36,9.156792789730867,-2906.3954220649453,0.7369835798224208,-18.35349994463524,298.40377867305796,-6.793567671751955e-05,19.23916975452593,-30.622036361377067
4913.150Fe1,37,6.40483126034231,7028.412778406938,0.0933041546014971,-24.976595027072232,-3403.6258477830324,-6.713119036004412e-06,9.519347299274578,388.2656789577373
4913.389Ni1,36,13.71908063671819,813.4128564851269,0.846040502936315,92.38933681161484,-1309.2847136253124,-8.316578603012954e-05,214.66203095590967,145.36426042337953
4913.389Ni1,37,21.430838184390858,4980.403759088102,-0.5484381183161825,97.60400501820394,-1138.1000327526617,3.5194261782862635e-05,223.3715086513415,109.30063046698592
4914.987Ti1,36,6.588782049229294,-4417.279735022808,-1.4211619974495342,-32.45038412542624,3990.17059724712,0.00011563945568098875,4.071731151177137,-456.86511466361736
4914.987Ti1,37,5.898489662765265,-28.154172348959403,-2.0772277068712377,-36.61547749199981,2899.5022841592736,0.00017726781735325913,-54.721605900146834,-340.8702480134346
4915.345Ni1,36,5.032720325030983,-2426.6428557345566,2.6855887949834707,98.40020924244583,-2508.463911243086,-0.00023445814807543565,21.08005031907912,294.614429821457
4915.345Ni1,37,8.187895814553707,8622.08112848462,1.376071620868195,99.41353430208781,-5797.51261089808,-0.00011557252728624864,-20.065682223752535,662.5953814237059
4918.603Fe1,36,7.08685498502827,-1127.2505739374608,0.6740156121527243,93.78229428565751,-415.613232743293,-6.20829651550321e-05,-23.36220536315152,53.31429377778997
